Id,Tweet,Hate,Fake
3965,34 logon ki jaan gayi peeche 8 saalon mein jisme 5 KashmiriPandit bhi the baaki kashmiri Hindu jo ki behad dukhad hai iss par centre ko jarur action lena chahiye HindusUnderAttack,0,1
5251,Hindenburg bewkoof hai adani ki jitni research ki utani silicon valley Bank ki hoti to Kasam se tum Ambani to ban jate bewkoofhindenburg,1,0
6327,Ulta chor kotwal ko daate you Jihadis,1,0
377,Yeh sab china ke vajha se hua hai Corona virus,0,1
2684,Media dikha raha hai 1500 corona patient Jamaat s hai Musalman hai 1 baar chalo apki ye baat Mann bhi liya jaye To 3500 log konse Dharam s hai Hindu hai Sikh hai Isai hair ya BJP RSS bajrang dal wale hai Apko kya lagta hai yaha Muslims ko target kiya ja raha ya Nahi Rep,0,0
6698,Hare Krishna Hare krishna Krishna Krishna Hare Hare Hare Rama Hare Ram Ram Ram Hare Hare,0,0
3718,arree uncledelhi jakr toh dekhovaha punjab haryana uttar pradesh rajastham sab hhakela Punjab nhi hsabhi farmers khalistani nhi h jo protest ko khalistan ka nam diya hhek bar border pr jaake toh dekhiyeyaha twit,1,1
756,Tablighi jamaat ke bare me kya khyal hai apka Unka bi ilaaj hona chahiye se,1,1
292,Yeh china ka bhi kuch samaj nahi aata Har cheez main awaal aana hain Aur ab jab corona virus ko chinese virus kehte hain toh pala jhad dete hain Haan bhai humme bhi vishwas nahi hua tumhari koi cheez itni lambhi chalege Ab toh bas kar,0,0
2944,Tabligi Jamaatio ke liye agenda mat chalao Hum logo ko Coronavirus hoga to chhupange nahi khud hospital jayege Tourist visa par Jamaati banane nahi jate hai ThookMootGoo Patthar bantabligiJamaat Arrestmohammadsaad JaheelJama,1,1
3974,I dont know who is he but mentality to saaf h ki esh bhai ko aur hame bhi sachet kr deya khud se HindusUnderAttack,0,0
1544,Inko nahi pata tha ki saheb ke me bhi corona ho sakta h Chtne se pehle sanitize karna bhul gaye Corona jamaat ki news dikhane se to nahi hua,1,1
2032,Bilkul jaahil log hai samjhane ko tyar hi nhi hai Corona virous se kitna nuksan ho sakta hai Delhi ke Tabligi jamaat ko bhul gaye kya ye log Ve case badhane me jamaatiyo ka sabse bada haath hai,1,1
189,Modi ji agar apke liye muje prano ki bhi aahuti Deni pade to mai piche nahi hatunga aaj India China Ko muh Tod gavab de Raha hai to sirif aapki vaje se agar bagvaan na kare Rahul Gandhipappu prime minister hote to aaj croro log mar Gaye ho,1,1
6453,oho propaganda stinking,1,0
1202,Eesee baat kaa jabab mei Amir Khan ko chayey ek Film Tablighi Jamaat aur Corona kaa upar bananey kaa Agar Himmat hai to,1,1
6652,chuslamis t propaganda,1,0
7608,Wo 8 lakh ka to coat pant pehntaor tum kanglo1 lakh rupee doge usetumhara baap hai wo,1,0
1537,Corona kiya ravish Kumar batayaingay Tablighi jamaat qusurvar kion naheen hai Koun logic lgaayey ho,1,1
3986,Jyotirao Phule the murky British stooge Hinduism blasphemy Antihindu Hindusunderattack Jyotiraophule Savitribaiphule,0,0
4596,Sutiye bhakat farming is a state subject 18 states me bjp ki govt hai Pahle wha implement karke wha ke farmers ko benefits de do Panjab ko benefit mat do Jab stats dikhegi to panjab ke farmers khud deman,1,0
502,Dear pl Itna na kare ki log corona virus failane me China se jada Muslims ko samjhe ek humble request desh ki ekta banaye rakhe ha gunhgaro ko bharpur saja de,0,0
1923,Ab Himachal Pradesh ke CM bhi Sara thikra Jamaat ke logo ki wajah se Corona failne ki baat bol rhe inke border par Kya ho rha tha jab wo log aaye the kaise pahuch gye Markaz wale kitna jhut faila rhe hai,1,1
7595,Central government to in mus ims o ki paltu hogai hai wo to ku6nahi karagi Desh to aise report manlagi bas free me gas bijli aisa ku6 dena hoga Delhibalo free mubarakh Hum Bengal baloka v aisa he hoga,0,0
7113,Bharat ko digital india bana diya aur logo k soch main dhram ki baat feila diyawahh modi ji kya scene hai,1,0
1540,Ha chitra ji sahi hai sirf tablighi jamat se hi corona failta hai Right Waha jo starcast delhne ke liye bheed thi usse nhi failega Kya kah rhi hain aap,1,1
6075,Gadhe pe udd k dharti ko flat btaye thhe,1,0
3356,Khalistaniyo se fat gyi Amit Shah ki Shaheen Bagh tak clear nhi karwa paya Kisano se bheekh maangkar vapis leliye kanoon namard Modi ne,1,0
4708,Yeh jo v aisi news hai sab fake aw manipulation hai Ye sirf farmers laws k liye protest hai koi kisi b dharm or communal jaisa kus nhi hai yeh sab ese badnam krne ki sajis hai kon hai yeh umid naam v ph,1,0
6175,Ky bkwas h,0,0
7403,Ab yahi dekhna baki tha,0,0
673,Yeh tumhare sharabi jamaat wale hai Inse Corona nhi failega,0,0
5604,Aunty ji mera 2000 ka note kho gaya nano gps chip se dhund dijiye,0,1
1917,Didi Desh Me Lockdown Chal Raha Hai Lagta Hai Aap Bhool Gaye Ohhh Ab Samjha Aap Bhi Jamaat Me Jaake Aaye Ho Is Liye Corona Failane Ke Liye Aise Bol Rahe Ho Ye Desh Ke Saath Gaddari Hai Didi,1,1
6978,Bhai deiklo in logo kal bomb na phaikdey Yatria ki suraksha ka adikar kisi na kisi ko karna hi padega Sab muje ek ek rupya donate kardo mai khud hi apna superwomen dress khareed kar train k pahainlungi phir kia muje train ki engine se baand do jo b cylinder bomb ya bail mata train k aagai aayegi usey mai bachalungibechara cylinder ki jaan kisi ne nahi bachayi saley namardo kisi ghareeb ka chula ek mahina jalta is cylinder se Mehengai cylinder ka badla ayse koi leta hai kia salo tumey jail mai dalna padegahamare president aur prime minister zinda bad,0,0
4487,Aur yeah dihadi fake farmers zee channel hi lata haiaur phir un fake farmers ki iv leke Farmers protest ko badnam karte hain,1,1
7077,Jo bol rahe hai karke dikhayenge jai shree ram,1,0
7045,Muslim girl humko aapko ptane ki zarurat nahi h aap khus chuslam chod doge apni marzi se jb achhi tarah se jan jaoge chuslam kya h Jay shree ram,1,0
3485,Delhi mein Shaheen baghCAA protests Delhi riots bhi in logo ne hi diye Delhi ko ye jaha bhi jayenge Ashanti denge,1,0
6877,Saitan insano ko valata h abe kuch bi is liye aaj muslim desho asa haal h jahil,1,0
6274,Bhenchod aj ki sabse faltu video dekhli mai ne ab Mobile fodane ka man kar rahahe mere,1,0
1193,Jab tablighi jamaat aor nezamuddin band hi madaris band hi phir bhi corona badh raha hi keya mulk ki zalim intezamiya jawab degi,1,1
3621,Pahle kha farmer protest the bo thek chal raha tha kya Farmers ke jaga per Khalistan ke logo ko laye aur 26 January ke baad sab ko safe ghar m jane diya News reporter ko mara gaya police ko be mara gaya,0,0
6696,Majak kar rhi hai hkiki majhav,0,0
4424,Shaheen bagh thi na sabse badi jahalat fakefarmersprotest hai na badi jahalat Kashmir killings hain sabse badi jahalat Ab in sab ka aap jashn hi manaoge aur aapse kya expect karein,1,1
7204,Doob mar jaio Sale he cheez me hindu muslim,1,0
1514,Dalla dalla re kaha hai re dalla aj mumbai me jo crowd hua kya usse corona nahi failega re dall tableeg jamaat ka gaand me ghusne se kuchh nahi hoga re,1,1
217,Aagar abhi china ka kuch karega Congress ya corona virus ke failav par nakab dalne ke liya kar rha hai,0,1
4603,Kahin aap modiji ki baat toh nahi kar rahe wrt FakeFarmersProtest,1,1
7638,k pm ko kuch karna chahiye aise chup rahna galat h,0,0
422,bhen geeta phogat poori duniya corona virus k liye China ko zimedar manti hai or geeta phogat jamati ko thoda gyan ki kami hai aapko,0,1
506,Abhe toh virus Ne sari duniya ko Pareshan Karke Rakha Hai Jab Ye es corona virus se desh mukt honge toh China aur WHO ko Sari Duniya tohke karbaye hogi America ne toh funding band kar diya,0,0
5315,hindenburg anti India rahul gandhi congressi anti india Adani ji aapmein imaan ki jhalak dikhti hai himmat kijiye sach bolne mein bahut takat hai aur desh mein fraud ke gusse se zyada achchi tarakki dekhne ki ichcha hai,1,0
7495,Ye kaam kisi RCB fan wale ka hoga pakka,1,0
4457,U P mein sugarcane rate 350 per quintal hairajhasthan mein 255 aur Maharashtra mein 285 per quintal hai to waha y farmer protest kyo Nhi ho rhay protest to apki state government k against hona chahiye acha fake farmers jyada rate kyo mil,1,1
7373,Very sad,0,0
1583,Dr Shafiqur Rahman Ameer President of Bangladesh JamaateIslami is corona positive May Allah cure him,1,1
507,Humsafar Ham Nawaz Jigar ka tukra bada bhai china Aaj Pakistan Corona virus se Dam Tod raha hai kab kam aaega Bada bhai china lag raha hain kahe baba jee kaThullu,1,0
7717,Dukhad,0,1
4281,Aap bhi kis ke peeche dimaag kharab kar rahe hai Yeh woh log hai jinhe Aaj Tak gobar aur anaaj me fark nahi pata,1,0
5506,Modi Annamalai diverts Adani Hindenburg issue by Prabhakaran Nedumaran Kantharaj on Prabakaran kantharaj prabhakaran tamilkural adani modi hindenburg hindenburgreport annamalai hindenburgresearch pazhanedumaran lmurugan,1,1
2989,kuch na hoga Sultan of KSA MBS ka ek phone aayega Saad ko turant riha kar diya jayega Bukraati ho rahi hai Corona sambhal raha nahi hai to Jamaat par daal diya Sab ismein ulajh gaye ab Govt free se ais,1,1
7222,Ho sakta hai meat pe bhi zehar lagaya ho Inhone 1 pregnant young hathini ko patakhe khila ke mara tha Insaan nahi ye Rakshas hain Zehreele Janwaron se bhi nafrat dushmani What a shame,1,1
5172,mere aas paas k sare boycott karne wale pathaan dekh k aa gaye aur film pasand v aa gayi unko amp jawan v dekhne jayenge Pathaan ka jadu chal gaya shah AskSRK,1,0
3318,Sarif ji Kewal naam se nehi chalega aapne Pakistan ko kangal banaya awam bhukh aur mahangai se pareshan aap jitna hazar crore desh se lekar Aamir Bane woh paise se awam ka bhukh mitaiye Dawood ki 2 numbari paison ko bhi seize karke desh mein daliye aap bach sakte,1,1
3923,savejodhpurhindus Bhai Kyu Khulegaa Koi madarsa ya phir masjid jo jagah musalmano ki hai hi nahi KYA sirf beja kabja krne se Hinduo ka Haq Chin loge Modiji SidKiara HindusUnderAttack,1,1
4177,200 satya hai kisi ko yakina na ho ka tweets dekh lo Gujarat Hindu HindusUnderAttack,0,1
7223,Usi samay kuchal dena chaiye tab khud meat ban jata,1,1
4093,Pata hai Hindus ki sab se badi galti kya hai woh bade dilwale hote hai Kashmiri Pandits ne in terrorist ko Kashmir meh rehne diya aur aaj in logo ko hi waha rehna muskil hogaya Are hinduwo jago thora dekho inhe HindusUnderAttack KashmiriPandits,0,1
2088,28 March ke event ka zikr bhi kar dete jis mai 50 hazar log Anand Vihar ISBT par jama ho gaye the Kiya unko trace kiya Kiya unse Corona nahi phaila hoga Kiya sirf Tablighi jamat se hi Corona phail sakta hai,0,0
5129,Boycott ka dhanda qatam kardiya pathaan ne Berozgaar hogae ho tum,1,0
2573,Lakin Tu badal gaya hai kami Jab tablighi jamat ke log sankramit ho jaaye to wo corona jehaad kar rahe hai corona Phelarahe hai not at all any sympathy for them but zee news ki team corona ve hojaay to tujhe sympathy chaahiye gha,1,1
348,But redmi karta ha bhai Or Corona virus bhi china ne banaya ha jiski wagha se tum ghar m band pde ho,0,1
7062,ye ho kia raha h desh m,0,1
6712,Lund bhi na de islam ko ijjat jha2o,1,0
334,Sala ye corona to china se aaya hai n to mai ye soch ke pareshan hu ki china maal to itne der tk tikta nhi Lekin ye virus kaise tik gya coronavirus,0,1
4826,Arey Boycott Gang ki pujari kaha tha itne din Pathaan ka keya haal kiya aapneman gaye,1,0
7478,kayesa haal Kar dia mere des ka bjp ne,0,1
7953,Manish bhadua aur dalla hisko pkdo nhi pkdkr kayde se pehle kooto se jo yeh jab chahe jiske muh me farzi thoosh deta yeh na jane yeh kab se kr rha Paisa kmane aur viewership ke liye yeh Jhoothtak bnaya h isko kooto aur saakt se sakht karvai ki Jaye yeh khtra h samj ke liye,1,0
5457,Election mein Modi ki jab phat jaye toh Adani paise lagaye Adani hee jab road pe aaye Modi ko kaun jitaye Maana Adani ke saamne Nahi chalta zor Modi ka Dosti ki baat nahi hai yeh qissa hai Hindenburg ka,1,1
2930,Aur bahar se aye jamatiyon Ko home ministry ne q nhi roka jab ki pure world me 22 March tak corona fail Chuka tha Aur Tablighi jamati markaz se 26th March 29th March tak nikle honge tab tak the Hindu news k according I,1,1
6998,Abdul on fire,1,1
7561,Kya tu Line lekya ra Pakistani tu,0,0
7489,MBA Chai Wala Kidhar Hai Panoti Sala Ek Baar Bahar Mill Tu Dikhata Hu Tuze Kya Jarurat Thii MI Ke Bare Me Kuch Bolne Ki Tu Mill Bahar Panoti,1,0
3615,Tumhare liye to yehh vi khalistani hoga iske father ik farmer haii jab is jaban ki shaheedi ki khabar mili to wohh protest mai the kya yehh khalistani haii bata jara app logo ne hi khalistan k nam ko pat,1,0
2541,Are haraam ki aulaad Police Tumhari h government Tumhari h Arrest q nhi krte be madarchod Kyoki Sach sabko pata h Corona virus tablighi jamaat se nhi Balki tumhare Fuppa ke aane se fehla h Aur B,1,1
747,Tere Tablighi jamatiyo ne jo desh me corona jihad chalaya he uska kya,1,1
1564,Corona se bachne ke liye agar appko ya appke team ke kisi ko plasma chahiye to batana Tablighi jamaatiyo ko donate kar dega jamaat bale,1,1
6233,Islam ke messenger jo muhhmmad hai wo apni talwar par likhte hai my message is peace or katal kre logo ke ise hote hai ye or aaj bhi aatankwaadi kehte hai hum logo ko marenge or hume jannag milegi,1,0
3033,Puri dunya marr rahi hain aise halath mein bhi modiji bas ghanta bajayenge shame on u disaster modi aapkoh test zyada se zyada karna chahiye toh aap bas pura blame tablighi jamaat par daal rahe hain ke inke wajah se corona fel raha,1,0
5775,Mene kaha ki Tum ek community ko bol rahe ho BHU TISS Madras University wale bhi kya sab ek Community ke hai kya Tum wahi log jo Notebandi pe Rs 2000 Note me Nano GPS Chip Technology search kar rahe the aur Ben,0,0
4858,Well written Baahubali2 ke chamche aur boycott gang se Pathaan ki success dekhi nhi ja rhi toh naye rule bana rahe hain ke nett nhi gross figure dekho jisse ShahRukhKhan starrer ki success kam lage lekin ye audience hai sab jaanti hai Pathaan is a bigger success,0,0
2448,Rajat jiabhi to tabliki jamaat Vale ye shor macha rahe hai ki hamne plasma donate kiya hamne Aapne Hindustan ke liye apne desh KE liya Aur bhi bahut kuchch Vo ab Kahan se jimmevari lenge Daramebaaj pahle corona diya ab davai Dena ch,1,1
6540,Kyo Islam kabul karna hai,0,0
6548,Tum logo ko dimagi bimari hai Y islam ki faltu kitabe padhna chod do bewkufo Itni badbu ati hai tum logo se koi ghanta fasyga tum logo ko Ha ha ha ha,1,0
5235,Usko tho star Srk bhi nahi samajta tumlog hi samajne lage ho Bete Pathaan ko tho hara nahi paaya kyunki bete Srk ke fans har jagah h ye boycott gang se darne waala nahi h woh,1,0
2987,Tablighi jamaat ka program kabse shuru hona thakab shuru huasab sarkar ki permission ke baad hota haibahar se jitne jamaties aayekaise aa gyecorona ka 1st petient feb me mila tha India mekyu allow kiya bhaiisliye ki faid,1,1
4472,Yaar is mc ko hatao sale ne chaa mod de h iske illogical statements aur fake protests ke naam pesympathy gain kr raha h pi6le saal se farmers ke naam peslsssyyaar itna kon tolerate krta hsala full majority me hone ke bavajud npa ban chuke h aur,1,1
5685,2000 ne note me gps nano chip daud 17 baar chuka h malviya 29 baar india ake jail jaa chuka h chutiye pakistanio ne tiddio ka atankwadi banake bheja h,0,1
3077,Ess par koi media debate karne ki Himmat karega Jamaat waale KO badnaam karne waale Godi media ko ess par sawal karne ki Himmat Hai Yaha koun corona failaya,1,0
5935,abe chimkandi tu to khud setan hai mujhe mera ved batata hai ki sare muslaman sabhi Rakshash aur ashur hai,1,0
260,Bhai china se hum abhi nahi jit sakte kamse kam 2035 tak to aisa nahi dikhata wo bhi modi rahe to agar galti se Congress aa gayi to jo bacha ladhak hai wo bhi chala jayega rahi baat war ki to puri duni,0,0
5051,Boycott me jo bhi the sab ne palti kaari ab including KRK aur ye propaganda director ne to pathaan ke against video bhi post kiya tha ki ashlilta dikhai ja rahi hai logo ko bas isi chiz ka badla lena tha bew,1,0
2277,Jamaat galat hai aur jamaat ki wajah se hi corona ke numbers badhe mein wo hi janta aur manta hu aur kuchh nhi Aur aaj ki halat ke liye koi media nhi sirf jamaat hi zimmedar hai,1,1
4056,Chunav aate hi chumtiye mindu khatre main aa jate hai or baki time masti se donge karte rhete hain De HindusUnderAttack,1,0
6784,Aurat hi aurat ki dusman,0,0
381,To kya Corona virus Pakistani auraton se aya he china se nahin jo duniya manti he,0,1
3913,Itna jyada rupaye dena padta hai Hindu hone ka pramman k liye ye to sda galat hai HindusUnderAttack,1,1
5396,After Hindenburg Harris ko bhi yaad rakhega,0,0
2226,Jeet sakte the ham bhi jaenge corona Magar jahilejamaat ne kathin kar di dagar Khwab tute Hain hosla abhi bhi Jinda Hai Ghabrana nahin deshvasiyon chakudar abhi bhi Jinda Hai COVID2019 TablighiJamatVirus ArrestZaminAli covidindia,1,1
600,Chalo Jamaat me chal ke Corona Failate h,1,1
1845,Rajat Ji ka koi chance nahi wo saabit karne main lagey hai ki Tablighi plasma se kaise fayda ho raha hai jaise ki corona khatam kara dega unka plasma,1,1
46,India has reached the bhaad me jaaye stage in respect of corona virus Jitna freely apne desh me logg ghum rahe hai utna to shayad china vaale bhi nahi ghum rahe honge CoronavirusIndia coronavirus,0,0
1445,Sirf india me Tablighi jamaat se ye corona aaya baki desho me kaha se aaya Vaha konsi jamaat gayi thi Kesi behuda baatein karte ho,1,1
1653,Ye baat ja Tablighi jamaat se jude hue logo ko batao Ki corona na failaye chup kar na baithe test ke liye saamne aaye Unhe samjhao bhai Netagiri baad me kar lena,1,1
1587,Corona tum hi logg faila rhe ho Jaa Jaake lagta hai China ne tum logo ko bio weapon bana ke bhja hai ZeenewsSpreadingCorona ZeenewsSpreadingCorona Remember Tablighi jamaat,1,1
7808,Congratulations up Bihar walo aur jatiwaadi government Lao jab tak ye bakchodi nahi chodoge tab tak yahi hoga jatiwaad se bus apne state me Gunda ban sakte ho other me to aaoge sath hi jati nahi dekhoge,1,1
1894,Jab tak maulanas tabligi jamaat ka side le rahe the tab sab wah wah kar rahe the Jaise hi malana ne kaha ki tablig se galti ho gyi aur sab muslims corona se savdhaan rahe tab muslims ne kaha NotOurVoice,1,1
5323,Apna Ghar Dekho Bhai Hindenburg Forbes amp American agencies Best Bank Subah Tha Shaam Ko Doob Gaya Bhakk Baklol sab Bankcollapse Adani SiliconValleyBank SignatureBankCollapse SignatureBank American BankingCrisis,1,0
5573,2000 note mein chip milne ka saubhagya nai prapt hua but dalaali mein apne to nano gps chip dhundh hi li thi 2000 ke note mein,0,0
